lat,lon,id
34.12128902264521,-117.88783660195067,0
34.12136601032429,-117.88795455947478,0
34.121358432042314,-117.89020302127443,0
34.121338343186856,-117.89040068740265,0
34.12136439762251,-117.8917847002856,1
34.121347981747164,-117.891909474684,1
34.121357579079614,-117.89275935419253,1
34.12130588268962,-117.89285300841438,1
34.13545480233456,-117.99025187878519,2
34.135455116676944,-117.9902839059357,2
34.13546817801508,-117.99597265476653,2
34.13546823459141,-117.99605391928462,2
34.14851519701795,-118.15056101607506,3
34.14848314943436,-118.1505505707159,3
34.14770719330859,-118.1505523108415,3
34.147607100654234,-118.15049893178053,3
34.13091794734698,-118.06523950810426,4
34.13079892213854,-118.06506805331259,4
34.131060665445986,-118.06151446050792,4
34.13108400577948,-118.06143832955806,4
34.13520803864265,-117.97482401077713,5
34.13522569365586,-117.97480180419886,5
34.135250646064875,-117.97437673896863,5
34.13527154702343,-117.97400652537756,5
34.13528890415447,-117.9736826562431,5
34.1353032249321,-117.97339662435144,5
34.135315016710706,-117.97313992246376,5
34.13532478674817,-117.97290404332188,5
34.13533304222307,-117.97268047965225,5
34.13534029024625,-117.9724607241692,5
34.13535038246082,-117.97211962158167,5
34.13535038850799,-117.97211822933116,5
34.13535968325197,-117.97207054022813,5
34.121338343186856,-117.89040068740265,6
34.12135349679365,-117.89057382558133,6
34.12136341393895,-117.89075996215101,6
34.12136952658157,-117.89089680463175,6
34.12137294127268,-117.8910002775834,6
34.12137575302486,-117.89114895795801,6
34.12138081337177,-117.89165992583612,6
34.12136439762251,-117.8917847002856,6
34.134792389383215,-118.00962578881385,7
34.13473851706649,-118.00966403828441,7
34.132321811469765,-118.0096158464,7
34.13217249597004,-118.00956828595625,7
34.135844555905685,-118.00965296190704,8
34.13594647521178,-118.00959243505586,8
34.13665301358553,-118.00960636428361,8
34.1367311338646,-118.00963393410686,8
34.15056338729993,-118.05345908405343,9
34.150624817845205,-118.05364939714163,9
34.15046877193471,-118.06241542640647,9
34.150416484033194,-118.0624576669381,9
34.150872482493256,-118.0386128499939,10
34.15091507710086,-118.03867372632656,10
34.150676458423696,-118.0501315930149,10
34.150571781940535,-118.05034684800893,10
34.14166824287955,-118.14746849638249,11
34.141629069705566,-118.14747532897769,11
34.140607254495016,-118.14747336665033,11
34.14046019482956,-118.14739971588936,11
34.150872482493256,-118.0386128499939,12
34.150814774818706,-118.03854788511983,12
34.15092803166906,-118.03254467969349,12
34.150941157326955,-118.03246288443178,12
34.142336593322625,-118.02447117816982,13
34.142324887956576,-118.02442403780628,13
34.142392883456374,-118.02073970971307,13
34.14241049724668,-118.02063074087935,13
34.142336593322625,-118.02447117816982,14
34.14234070766572,-118.02451690684082,14
34.14233947134289,-118.0246019352215,14
34.142340446470776,-118.02481857439433,14
34.1423397661962,-118.02487588501099,14
34.142338538692414,-118.02491908672606,14
34.14234083525247,-118.02517613717991,14
34.14232771934983,-118.02533236343338,14
34.14124240616793,-118.02060746129018,15
34.14119797850864,-118.02062114833384,15
34.14096198764225,-118.02062065093554,15
34.14037822124711,-118.02061920412234,15
34.140205879953086,-118.02059502207447,15
34.14124240616793,-118.02060746129018,16
34.14128741256719,-118.0205850235814,16
